# idx t phi1 phi3 phi4
509 0.000061954688 70.636836493537 100.028680583205 0.028680583205
510 0.000062154688 76.142563387850 100.031142949388 0.031142949388
511 0.000062354688 81.322959831889 100.033073496723 0.033073496723
512 0.000062554688 86.158693638022 100.034466664391 0.034466664391
513 0.000062754688 90.631882864897 100.035319054321 0.035319054321
514 0.000062954688 94.726161239181 100.035629436063 0.035629436063
515 0.000063154688 98.426737278212 100.035398743020 0.035398743020
516 0.000063254688 100.176850948198 100.035148601237 0.035148601237
517 0.000063279688 100.607862693395 100.126620953417 0.126620953417
518 0.000063285938 100.715168153149 100.213113624940 0.213113624940
519 0.000063298438 100.927962480743 100.404787625845 0.404787625845
520 0.000063323438 101.346235387699 100.797431033258 0.797431033258
521 0.000063373438 102.153372966591 101.571409389127 1.571409389127
522 0.000063473438 103.649497518237 103.021520251045 3.021520251045
523 0.000063573438 105.027181851288 104.362823925393 4.362823925393
524 0.000063673438 106.286298835967 105.590928878987 5.590928878987
525 0.000063773438 107.426853365565 106.704489050492 6.704489050492
526 0.000063873438 108.448973528845 107.703028329470 7.703028329470
527 0.000063973438 109.352906377309 108.586469173337 8.586469173337
528 0.000064073438 110.139015114559 109.354978783280 9.354978783280
529 0.000064173438 110.807776811937 110.008905089242 10.008905089242
530 0.000064273438 111.359780321315 110.548745857223 10.548745857223
531 0.000064373438 111.795724247590 110.975131742687 10.975131742687
532 0.000064473438 112.116414916575 111.288815980061 11.288815980061
533 0.000064573438 112.322764305927 111.490667512735 11.490667512735
534 0.000064673438 112.415787922039 111.581666044452 11.581666044452
535 0.000064773438 112.396602613490 111.562898249316 11.562898249316
536 0.000064873438 112.266424315580 111.435554753890 11.435554753890
537 0.000064973438 112.026565722326 111.200927715956 11.200927715956
538 0.000065073438 111.678433882667 110.860408968203 10.860408968203
539 0.000065173438 111.223527716704 110.415488826967 10.415488826967
540 0.000065273438 110.663435445212 109.867755835350 9.867755835350
541 0.000065373438 109.999831920271 109.218897988211 9.218897988211
542 0.000065473438 109.234475834186 108.470706519156 8.470706519156
543 0.000065573438 108.369206761903 107.625084462814 7.625084462814
544 0.000065773438 106.254943975315 105.560327768845 5.560327768845
545 0.000065973438 103.773941595093 103.142519131542 3.142519131542
546 0.000066173438 100.943633852136 100.419060497836 0.419060497836
547 0.000066223438 100.213156053936 99.988575187377 -0.011424812623
548 0.000066248438 99.841719621693 99.971545453935 -0.028454546065
549 0.000066273438 99.464071913419 99.969454068180 -0.030545931820
550 0.000066323438 98.684114764814 99.967594741704 -0.032405258296
551 0.000066423438 97.027209214129 99.963999167758 -0.036000832242
552 0.000066623438 93.340185557845 99.956589801928 -0.043410198072
553 0.000066823438 89.296129476293 99.948985170033 -0.051014829967
554 0.000067023438 84.912578458916 99.941216269476 -0.058783730524
555 0.000067223438 80.208352064629 99.933314702113 -0.066685297887
556 0.000067423438 75.203471827623 99.925312472478 -0.074687527522
557 0.000067623438 69.919076696124 99.917241857954 -0.082758142046
558 0.000067823438 64.377334358766 99.909135279105 -0.090864720895
559 0.000068023438 58.601348828278 99.901025169963 -0.098974830037
560 0.000068223438 52.615064665552 99.892943848789 -0.107056151211
561 0.000068423438 46.443168239049 99.884923389798 -0.115076610202
562 0.000068623438 40.110986424715 99.876995496388 -0.123004503612
563 0.000068823438 33.644383160142 99.869191376335 -0.130808623665
564 0.000069023438 27.069654273612 99.861541619476 -0.138458380524
565 0.000069223438 20.413421013849 99.854076078336 -0.145923921664
566 0.000069623438 6.989678469612 99.840105308261 -0.159894691739
567 0.000070023438 -6.332236071290 99.827299653417 -0.172700346583
568 0.000070423438 -19.344185354006 99.815842340342 -0.184157659658
569 0.000070623438 -25.747064335976 99.810472238203 -0.189527761797
570 0.000070823438 -32.021756460248 99.805480645287 -0.194519354713
571 0.000071023438 -38.143781563935 99.800885928859 -0.199114071141
572 0.000071223438 -44.089365582751 99.796704801827 -0.203295198173
573 0.000071423438 -49.835532421102 99.792952262786 -0.207047737214
574 0.000071623438 -55.360192275955 99.789641543142 -0.210358456858
575 0.000071823438 -60.642226076868 99.786784061484 -0.213215938516
576 0.000072023438 -65.661565721374 99.784389385357 -0.215610614643
577 0.000072223438 -70.399269802971 99.782465200561 -0.217534799439
578 0.000072423438 -74.837594548126 99.781017288074 -0.218982711926
579 0.000072623438 -78.960059698897 99.780049508645 -0.219950491355
580 0.000072823438 -82.751509099001 99.779563795107 -0.220436204893
581 0.000073023438 -86.198165763198 99.779560152395 -0.220439847605
582 0.000073223438 -89.287681232721 99.780036665242 -0.219963334758
583 0.000073423438 -92.009179043037 99.780989513498 -0.219010486502
584 0.000073623438 -94.353292154365 99.782412994967 -0.217587005033
585 0.000073823438 -96.312194220027 99.784299555658 -0.215700444342
586 0.000074023438 -97.879624592750 99.786639827286 -0.213360172714
587 0.000074223438 -99.050906994387 99.789422671849 -0.210577328151
588 0.000074423438 -99.822961800049 99.792635233081 -0.207364766919
589 0.000074523438 -100.108897425425 99.794347230152 -0.205652769848
590 0.000074623438 -100.294556653117 99.796163127106 -0.203836872894
591 0.000074723438 -100.379855204388 99.798081005427 -0.201918994573
592 0.000074823438 -100.364809124947 99.800098846679 -0.199901153321
593 0.000074923438 -100.249534667718 99.802214534618 -0.197785465382
594 0.000075023438 -100.034248075640 99.804425857406 -0.195574142594
595 0.000075123438 -99.719265264823 99.806730509920 -0.193269490080
596 0.000075323438 -98.694620416917 99.811693279665 -0.188306720335
597 0.000075523438 -97.280957639489 99.816988331508 -0.183011668492
598 0.000075723438 -95.485465099913 99.822593244079 -0.177406755921
599 0.000075923438 -93.316823092118 99.828484451529 -0.171515548471
600 0.000076123438 -90.785163488178 99.834637341980 -0.165362658020
601 0.000076323438 -87.902023570313 99.841026359740 -0.158973640260
602 0.000076523438 -84.680294449672 99.847625110882 -0.152374889118
603 0.000076723438 -81.134164299052 99.854406471725 -0.145593528275
604 0.000076923438 -77.279056646407 99.861342699800 -0.138657300200
605 0.000077123438 -73.131563994724 99.868405546825 -0.131594453175
606 0.000077323438 -68.709377051364 99.875566373252 -0.124433626748
607 0.000077523438 -64.031209866352 99.882796263910 -0.117203736090
608 0.000077723438 -59.116721194171 99.890066144281 -0.109933855719
609 0.000077923438 -53.986432407413 99.897346896948 -0.102653103052
610 0.000078123438 -48.661642303059 99.904609477749 -0.095390522251
611 0.000078323438 -43.164339153161 99.911825031169 -0.088174968831
612 0.000078523438 -37.517110361285 99.918965004525 -0.081034995475
613 0.000078723438 -31.743050094151 99.926001260481 -0.073998739519
614 0.000078923438 -25.865665264500 99.932906187466 -0.067093812534
615 0.000079123438 -19.908780246264 99.939652807548 -0.060347192452
616 0.000079523438 -7.869602866542 99.952310372869 -0.047689627131
617 0.000079923438 4.103453820228 99.963946168604 -0.036053831396
618 0.000080323438 15.822925815717 99.974393124332 -0.025606875668
619 0.000080523438 21.596178964573 99.979299775836 -0.020700224164
620 0.000080723438 27.260299484505 99.983871325129 -0.016128674871
621 0.000080923438 32.793162961010 99.988090904296 -0.011909095704
622 0.000081123438 38.173256367831 99.991943114911 -0.008056885089
623 0.000081323438 43.379761310041 99.995414083487 -0.004585916513
624 0.000081523438 48.392634167039 99.998491510639 -0.001508489361
625 0.000081723438 53.192682828660 100.001164713765 0.001164713765
626 0.000081923438 57.761639732364 100.003424663129 0.003424663129
627 0.000082123438 62.082230925406 100.005264011214 0.005264011214
628 0.000082323438 66.138240892795 100.006677115248 0.006677115248
629 0.000082523438 69.914572909793 100.007660052862 0.007660052862
630 0.000082723438 73.397304696445 100.008210630824 0.008210630824
631 0.000082923438 76.573739171292 100.008328386854 0.008328386854
632 0.000083123438 79.432450121699 100.008014584533 0.008014584533
633 0.000083323438 81.963322629252 100.007272201368 0.007272201368
634 0.000083523438 84.157588110190 100.006105910063 0.006105910063
635 0.000083723438 86.007853852856 100.004522053126 0.004522053126
636 0.000083923438 87.508126956539 100.002528610921 0.002528610921
637 0.000084123438 88.653832598780 100.000135163320 0.000135163320
638 0.000084323438 89.441826581059 99.997352845147 -0.002647154853
639 0.000084523438 89.870402125827 99.994194295597 -0.005805704403
640 0.000084723438 89.939290920785 99.990673601872 -0.009326398128
641 0.000084923438 89.649658429319 99.986806237272 -0.013193762728
642 0.000085123438 89.004093508683 99.982608994010 -0.017391005990
643 0.000085323438 88.006592400105 99.978099911051 -0.021900088949
644 0.000085523438 86.662537177095 99.973298197266 -0.026701802734
645 0.000085723438 84.978668759986 99.968224150235 -0.031775849765
646 0.000085923438 82.963054625957 99.962899071041 -0.037100928959
647 0.000086123438 80.625051364383 99.957345175405 -0.042654824595
648 0.000086323438 77.975262247297 99.951585501538 -0.048414498462
649 0.000086523438 75.025490003924 99.945643815081 -0.054356184919
650 0.000086723438 71.788685006596 99.939544511528 -0.060455488472
651 0.000086923438 68.278889092797 99.933312516537 -0.066687483463
652 0.000087123438 64.511175264580 99.926973184521 -0.073026815479
653 0.000087323438 60.501583522046 99.920552195940 -0.079447804060
654 0.000087523438 56.267053101949 99.914075453709 -0.085924546291
655 0.000087723438 51.825351405721 99.907568979125 -0.092431020875
656 0.000087923438 47.194999913268 99.901058807753 -0.098941192247
657 0.000088123438 42.395197389697 99.894570885656 -0.105429114344
658 0.000088323438 37.445740701704 99.888130966412 -0.111869033588
659 0.000088523438 32.366943568580 99.881764509300 -0.118235490700
660 0.000088723438 27.179553579741 99.875496579069 -0.124503420931
661 0.000088923438 21.904667816265 99.869351747679 -0.130648252321
662 0.000089323438 11.176536172427 99.857740200837 -0.142259799163
663 0.000089723438 0.441766713893 99.846978882683 -0.153021117317
664 0.000090123438 -10.130524154979 99.837223803127 -0.162776196873
665 0.000090523438 -20.376447419695 99.828612667130 -0.171387332870
666 0.000090723438 -25.397738028400 99.824609090098 -0.175390909902
667 0.000090923438 -30.297763844766 99.820922242154 -0.179077757846
668 0.000091123438 -35.057492556878 99.817565540824 -0.182434459176
669 0.000091323438 -39.658526871386 99.814551034888 -0.185448965112
670 0.000091523438 -44.083175251428 99.811889361864 -0.188110638136
671 0.000091723438 -48.314519560217 99.809589711282 -0.190410288718
672 0.000091923438 -52.336479353245 99.807659793884 -0.192340206116
673 0.000092123438 -56.133872576426 99.806105816825 -0.193894183175
674 0.000092323438 -59.692472442799 99.804932464968 -0.195067535032
675 0.000092523438 -62.999060276533 99.804142888322 -0.195857111678
676 0.000092723438 -66.041474129894 99.803738695632 -0.196261304368
677 0.000092923438 -68.808652996439 99.803719954148 -0.196280045852
678 0.000093123438 -71.290676461964 99.804085195521 -0.195914804479
679 0.000093323438 -73.478799653520 99.804831427805 -0.195168572195
680 0.000093523438 -75.365483366125 99.805954153470 -0.194045846530
681 0.000093723438 -76.944419266462 99.807447393342 -0.192552606658
682 0.000093923438 -78.210550092887 99.809303716357 -0.190696283643
683 0.000094123438 -79.160084791320 99.811514274966 -0.188485725034
684 0.000094323438 -79.790508546986 99.814068846048 -0.185931153952
685 0.000094523438 -80.100587692504 99.816955877140 -0.183044122860
686 0.000094723438 -80.090369493261 99.820162537772 -0.179837462228
687 0.000094923438 -79.761176831451 99.823674775689 -0.176325224311
688 0.000095123438 -79.115597830360 99.827477377715 -0.172522622285
689 0.000095323438 -78.157470480493 99.831554034998 -0.168445965002
690 0.000095523438 -76.891862348778 99.835887412359 -0.164112587641
691 0.000095723438 -75.325045471359 99.840459221444 -0.159540778556
692 0.000095923438 -73.464466549262 99.845250297394 -0.154749702606
693 0.000096123438 -71.318712584453 99.850240678682 -0.149759321318
694 0.000096323438 -68.897472111422 99.855409689822 -0.144590310178
695 0.000096523438 -66.211492196339 99.860736026573 -0.139263973427
696 0.000096723438 -63.272531392024 99.866197843320 -0.133802156680
697 0.000096923438 -60.093308852278 99.871772842257 -0.128227157743
698 0.000097123438 -56.687449823673 99.877438364009 -0.122561635991
699 0.000097323438 -53.069427746389 99.883171479341 -0.116828520659
700 0.000097523438 -49.254503208316 99.888949081567 -0.111050918433
701 0.000097723438 -45.258660008165 99.894747979298 -0.105252020702
702 0.000097923438 -41.098538593836 99.900544989160 -0.099455010840
703 0.000098123438 -36.791367151679 99.906317028104 -0.093682971896
704 0.000098323438 -32.354890630536 99.912041204948 -0.087958795052
705 0.000098523438 -27.807297991545 99.917694910790 -0.082305089210
706 0.000098723438 -23.167147980574 99.923255907932 -0.076744092068
707 0.000099123438 -13.668574050007 99.933837812322 -0.066162187678
708 0.000099523438 -4.104719949615 99.943721546530 -0.056278453470
709 0.000099923438 5.372807590488 99.952762517571 -0.047237482429
710 0.000100323438 14.616153901533 99.960831683394 -0.039168316606
711 0.000100723438 23.483485025934 99.967817339118 -0.032182660882
712 0.000100923438 27.805862953878 99.971026461198 -0.028973538802
713 0.000101123438 32.000181878917 99.973940230646 -0.026059769354
714 0.000101323438 36.050247653481 99.976548223682 -0.023451776318
715 0.000101523438 39.940505544815 99.978841276221 -0.021158723779
716 0.000101723438 43.656099632836 99.980811515329 -0.019188484671
717 0.000101923438 47.182929186708 99.982452385417 -0.017547614583
718 0.000102123438 50.507701807676 99.983758669082 -0.016241330918
719 0.000102323438 53.617983139418 99.984726502523 -0.015273497477
720 0.000102523438 56.502242961653 99.985353385524 -0.014646614476
721 0.000102723438 59.149897497888 99.985638185946 -0.014361814054
722 0.000102923438 61.551347783931 99.985581138764 -0.014418861236
723 0.000103123438 63.698013960115 99.985183839656 -0.014816160344
724 0.000103323438 65.582365366961 99.984449233203 -0.015550766797
725 0.000103523438 67.197946341191 99.983381595758 -0.016618404242
726 0.000103723438 68.539397626569 99.981986513080 -0.018013486920
727 0.000103923438 69.602473331823 99.980270852849 -0.019729147151
728 0.000104123438 70.384053385948 99.978242732171 -0.021757267829
729 0.000104323438 70.882151459273 99.975911480252 -0.024088519748
730 0.000104523438 71.095918336929 99.973287596381 -0.026712403619
731 0.000104723438 71.025640749445 99.970382703425 -0.029617296575
732 0.000104923438 70.672735683356 99.967209497041 -0.032790502959
733 0.000105123438 70.039740212542 99.963781690803 -0.036218309197
734 0.000105323438 69.130296908758 99.960113957514 -0.039886042486
735 0.000105523438 67.949134907158 99.956221866911 -0.043778133089
736 0.000105723438 66.502046719616 99.952121820066 -0.047878179934
737 0.000105923438 64.795860905240 99.947830980722 -0.052169019278
738 0.000106123438 62.838410723507 99.943367203882 -0.056632796118
739 0.000106323438 60.638498910969 99.938748961913 -0.061251038087
740 0.000106523438 58.205858737350 99.933995268500 -0.066004731500
741 0.000106723438 55.551111511043 99.929125600746 -0.070874399254
742 0.000106923438 52.685720717485 99.924159819732 -0.075840180268
743 0.000107123438 49.621942986578 99.919118089870 -0.080881910130
744 0.000107323438 46.372776097133 99.914020797373 -0.085979202627
745 0.000107523438 42.951904237323 99.908888468160 -0.091111531840
746 0.000107723438 39.373640750164 99.903741685542 -0.096258314458
747 0.000107923438 35.652868602148 99.898601008005 -0.101398991995
748 0.000108123438 31.804978821258 99.893486887417 -0.106513112583
749 0.000108323438 27.845807157726 99.888419587997 -0.111580412003
750 0.000108523438 23.791569226919 99.883419106343 -0.116580893657
751 0.000108923438 15.436492700199 99.873838653947 -0.126161346053
752 0.000109323438 6.970252758974 99.864822912961 -0.135177087039
753 0.000109723438 -1.472100848827 99.856504916877 -0.143495083123
754 0.000110123438 -9.758026028060 99.849004613915 -0.150995386085
755 0.000110523438 -17.759535541475 99.842427185050 -0.157572814950
756 0.000110723438 -21.673535240820 99.839381365136 -0.160618634864
757 0.000110923438 -25.485536957025 99.836589599499 -0.163410400501
758 0.000111123438 -29.180765060823 99.834061991274 -0.165938008726
759 0.000111323438 -32.744968203002 99.831807550964 -0.168192449036
760 0.000111523438 -36.164473981534 99.829834164923 -0.170165835077
761 0.000111723438 -39.426241083801 99.828148568438 -0.171851431562
762 0.000111923438 -42.517908706344 99.826756323516 -0.173243676484
763 0.000112123438 -45.427843066181 99.825661801423 -0.174338198577
764 0.000112323438 -48.145180830070 99.824868170038 -0.175131829962
765 0.000112523438 -50.659869301074 99.824377386052 -0.175622613948
766 0.000112723438 -52.962703215337 99.824190192025 -0.175809807975
767 0.000112923438 -55.045358016061 99.824306118288 -0.175693881712
768 0.000113123438 -56.900419486267 99.824723489664 -0.175276510336
769 0.000113323438 -58.521409636872 99.825439436969 -0.174560563031
770 0.000113523438 -59.902808761954 99.826449913218 -0.173550086782
771 0.000113723438 -61.040073588707 99.827749714462 -0.172250285538
772 0.000113923438 -61.929651465411 99.829332505147 -0.170667494853
773 0.000114123438 -62.568990546782 99.831190847879 -0.168809152121
774 0.000114323438 -62.956545952137 99.833316237458 -0.166683762542
775 0.000114523438 -63.091781887972 99.835699139036 -0.164300860964
776 0.000114723438 -62.975169742659 99.838329030210 -0.161670969790
777 0.000114923438 -62.608182176972 99.841194446894 -0.158805553106
778 0.000115123438 -61.993283250002 99.844283032751 -0.155716967249
779 0.000115323438 -61.133914635674 99.847581591980 -0.152418408020
780 0.000115523438 -60.034478000410 99.851076145241 -0.148923854759
781 0.000115723438 -58.700313627500 99.854751988472 -0.145248011528
782 0.000115923438 -57.137675388355 99.858593754362 -0.141406245638
783 0.000116123438 -55.353702174947 99.862585476211 -0.137414523789
784 0.000116323438 -53.356385921407 99.866710653934 -0.133289346066
785 0.000116523438 -51.154536355804 99.870952321918 -0.129047678082
786 0.000116723438 -48.757742635590 99.875293118461 -0.124706881539
787 0.000116923438 -46.176332032009 99.879715356512 -0.120284643488
788 0.000117123438 -43.421325839846 99.884201095427 -0.115798904572
789 0.000117323438 -40.504392699247 99.888732213445 -0.111267786555
790 0.000117523438 -37.437799525887 99.893290480593 -0.106709519407
791 0.000117723438 -34.234360254532 99.897857631733 -0.102142368267
792 0.000117923438 -30.907382608896 99.902415439460 -0.097584560540
793 0.000118123438 -27.470613117731 99.906945786551 -0.093054213449
794 0.000118323438 -23.938180603176 99.911430737688 -0.088569262312
795 0.000118723438 -16.607934618550 99.920080697200 -0.079919302800
796 0.000119123438 -9.131906091613 99.928279576093 -0.071720423907
797 0.000119523438 -1.630100982249 99.935905408304 -0.064094591696
798 0.000119923438 5.778963047682 99.942847175068 -0.057152824932
799 0.000120323438 12.980099123438 99.949006380049 -0.050993619951
800 0.000120723438 19.863212124310 99.954298402444 -0.045701597556
801 0.000120923438 23.211872742898 99.956717946276 -0.043282053724
802 0.000121123438 26.454670990612 99.958902291806 -0.041097708194
803 0.000121323438 29.579113954746 99.960843679884 -0.039156320116
804 0.000121523438 32.573230164815 99.962535350171 -0.037464649829
805 0.000121723438 35.425615189847 99.963971564063 -0.036028435937
806 0.000121923438 38.125474794513 99.965147623459 -0.034852376541
807 0.000122123438 40.662665491974 99.966059885313 -0.033940114687
808 0.000122323438 43.027732342333 99.966705771915 -0.033294228085
809 0.000122523438 45.211943857164 99.967083776902 -0.032916223098
810 0.000122723438 47.207323882664 99.967193466963 -0.032806533037
811 0.000122923438 49.006680346530 99.967035479271 -0.032964520729
812 0.000123123438 50.603630766623 99.966611514662 -0.033388485338
813 0.000123323438 51.992624432746 99.965924326599 -0.034075673401
814 0.000123523438 53.168961186535 99.964977705994 -0.035022294006
815 0.000123723438 54.128806738251 99.963776461953 -0.036223538047
816 0.000123923438 54.869204473343 99.962326398545 -0.037673601455
817 0.000124123438 55.388083715788 99.960634287697 -0.039365712303
818 0.000124323438 55.684264429502 99.958707838355 -0.041292161645
819 0.000124523438 55.757458353330 99.956555662015 -0.043444337985
820 0.000124723438 55.608266579384 99.954187234818 -0.045812765182
821 0.000124923438 55.238173598613 99.951612856338 -0.048387143662
822 0.000125123438 54.649537851458 99.948843605263 -0.051156394737
823 0.000125323438 53.845578835224 99.945891292149 -0.054108707851
824 0.000125523438 52.830360833311 99.942768409440 -0.057231590560
825 0.000125723438 51.608773344629 99.939488078988 -0.060511921012
826 0.000125923438 50.186508304363 99.936063997258 -0.063936002742
827 0.000126123438 48.570034199675 99.932510378478 -0.067489621522
828 0.000126323438 46.766567195854 99.928841895946 -0.071158104054
829 0.000126523438 44.784039399917 99.925073621743 -0.074926378257
830 0.000126723438 42.631064399515 99.921220965109 -0.078779034891
831 0.000126923438 40.316900225320 99.917299609707 -0.082700390293
832 0.000127123438 37.851409894738 99.913325450058 -0.086674549942
833 0.000127323438 35.245019703795 99.909314527388 -0.090685472612
834 0.000127523438 32.508675442328 99.905282965138 -0.094717034862
835 0.000127723438 29.653796715214 99.901246904421 -0.098753095579
836 0.000127923438 26.692229559159 99.897222439651 -0.102777560349
837 0.000128123438 23.636197550602 99.893225554627 -0.106774445373
838 0.000128523438 17.248468412324 99.885466218791 -0.114533781209
839 0.000128923438 10.689995601872 99.878059782397 -0.121940217603
840 0.000129323438 4.066732767055 99.871117284701 -0.128882715299
841 0.000129723438 -2.516018705406 99.864740707952 -0.135259292048
842 0.000130123438 -8.955257293442 99.859021514707 -0.140978485293
843 0.000130523438 -15.151866728192 99.854039373855 -0.145960626145
844 0.000130923438 -21.012115188667 99.849861092430 -0.150138907570
845 0.000131123438 -23.846814547537 99.847980433542 -0.152019566458
846 0.000131323438 -26.575179876488 99.846314912933 -0.153685087067
847 0.000131523438 -29.186769236305 99.844870303472 -0.155129696528
848 0.000131723438 -31.671647629037 99.843651474990 -0.156348525010
849 0.000131923438 -34.020424541671 99.842662378490 -0.157337621510
850 0.000132123438 -36.224289170735 99.841906034097 -0.158093965903
851 0.000132323438 -38.275043196784 99.841384522745 -0.158615477255
852 0.000132523438 -40.165130988060 99.841098981657 -0.158901018343
853 0.000132723438 -41.887667123281 99.841049603585 -0.158950396415
854 0.000132923438 -43.436461134688 99.841235639829 -0.158764360171
855 0.000133123438 -44.806039383903 99.841655406984 -0.158344593016
856 0.000133323438 -45.991663994946 99.842306297389 -0.157693702611
857 0.000133523438 -46.989348780782 99.843184793214 -0.156815206786
858 0.000133723438 -47.795872111988 99.844286484115 -0.155713515885
859 0.000133923438 -48.408786688526 99.845606088373 -0.154393911627
860 0.000134123438 -48.826426188092 99.847137477421 -0.152862522579
861 0.000134323438 -49.047908777074 99.848873703648 -0.151126296352
862 0.000134523438 -49.073137482680 99.850807031347 -0.149192968653
863 0.000134723438 -48.902797437323 99.852928970685 -0.147071029315
864 0.000134923438 -48.538350018767 99.855230314539 -0.144769685461
865 0.000135123438 -47.982023921795 99.857701178039 -0.142298821961
866 0.000135323438 -47.236803209239 99.860331040656 -0.139668959344
867 0.000135523438 -46.306412402073 99.863108790653 -0.136891209347
868 0.000135723438 -45.195298679810 99.866022771709 -0.133977228291
869 0.000135923438 -43.908611273649 99.869060831530 -0.130939168470
870 0.000136123438 -42.452178145719 99.872210372239 -0.127789627761
871 0.000136323438 -40.832480058158 99.875458402340 -0.124541597660
872 0.000136523438 -39.056622145768 99.878791590042 -0.121208409958
873 0.000136723438 -37.132303115470 99.882196317721 -0.117803682279
874 0.000136923438 -35.067782204745 99.885658737311 -0.114341262689
875 0.000137123438 -32.871844039642 99.889164826380 -0.110835173620
876 0.000137323438 -30.553761540743 99.892700444688 -0.107299555312
877 0.000137523438 -28.123257032639 99.896251390977 -0.103748609023
878 0.000137723438 -25.590461719035 99.899803459786 -0.100196540214
879 0.000137923438 -22.965873691430 99.903342498046 -0.096657501954
880 0.000138323438 -17.437966781222 99.910257835556 -0.089742164444
881 0.000138723438 -11.722761537999 99.916904125392 -0.083095874608
882 0.000139123438 -5.913196229009 99.923180972802 -0.076819027198
883 0.000139923438 5.361937584368 99.933590962861 -0.066409037139
884 0.000140323438 10.826103019598 99.938186541473 -0.061813458527
885 0.000140723438 16.033574328502 99.942109968229 -0.057890031771
886 0.000141123438 20.906414993028 99.945310080461 -0.054689919539
887 0.000141323438 23.249807822441 99.946723658489 -0.053276341511
888 0.000141523438 25.491211362088 99.947945874365 -0.052054125635
889 0.000141723438 27.622105942934 99.948972625808 -0.051027374192
890 0.000141923438 29.634446179468 99.949800605534 -0.050199394466
891 0.000142123438 31.520691117419 99.950427311241 -0.049572688759
892 0.000142323438 33.273832251540 99.950851052360 -0.049148947640
893 0.000142523438 34.887419310397 99.951070953534 -0.048929046466
894 0.000142723438 36.355583714370 99.951086954847 -0.048913045153
895 0.000142923438 37.673059622772 99.950899808792 -0.049100191208
896 0.000143123438 38.835202495887 99.950511074026 -0.049488925974
897 0.000143323438 39.838005107932 99.949923105935 -0.050076894065
898 0.000143523438 40.678110957384 99.949139044058 -0.050860955942
899 0.000143723438 41.352825031663 99.948162796448 -0.051837203552
900 0.000143923438 41.860121893874 99.946999021024 -0.053000978976
901 0.000144123438 42.198651070144 99.945653104020 -0.054346895980
902 0.000144323438 42.367739726876 99.944131135614 -0.055868864386
903 0.000144523438 42.367392638110 99.942439882848 -0.057560117152
904 0.000144723438 42.198289453986 99.940586759971 -0.059413240029
905 0.000144923438 41.861779291967 99.938579796309 -0.061420203691
906 0.000145123438 41.359872683105 99.936427601824 -0.063572398176
907 0.000145323438 40.695230916006 99.934139330495 -0.065860669505
908 0.000145523438 39.871152831358 99.931724641676 -0.068275358324
909 0.000145723438 38.891559129833 99.929193659599 -0.070806340401
910 0.000145923438 37.760974265812 99.926556931186 -0.073443068814
911 0.000146123438 36.484506008733 99.923825382346 -0.076174617654
912 0.000146323438 35.067822762791 99.921010272941 -0.078989727059
913 0.000146523438 33.517128744318 99.918123150594 -0.081876849406
914 0.000146723438 31.839137124290 99.915175803544 -0.084824196456
915 0.000146923438 30.041041251073 99.912180212728 -0.087819787272
916 0.000147123438 28.130484075743 99.909148503285 -0.090851496715
917 0.000147323438 26.115525908929 99.906092895685 -0.093907104315
918 0.000147523438 24.004610644317 99.903025656666 -0.096974343334
919 0.000147923438 19.471479785967 99.896941970484 -0.103058029516
920 0.000148323438 14.703333114288 99.891004057971 -0.108995942029
921 0.000148723438 9.778951260493 99.885303106674 -0.114696893326
922 0.000149123438 4.778331225987 99.879925134077 -0.120074865923
923 0.000149923438 -4.908080114725 99.871030122090 -0.128969877910
924 0.000150323438 -9.597567914732 99.867110529269 -0.132889470731
925 0.000150723438 -14.061931282195 99.863772228541 -0.136227771459
926 0.000151123438 -18.234435142409 99.861058604264 -0.138941395736
927 0.000151523438 -22.053992873316 99.859002520926 -0.140997479074
928 0.000151723438 -23.868281408742 99.858142301330 -0.141857698670
929 0.000151923438 -25.580235210469 99.857452658418 -0.142547341582
930 0.000152123438 -27.183444892583 99.856935656338 -0.143064343662
931 0.000152323438 -28.671959875336 99.856592663309 -0.143407336691
932 0.000152523438 -30.040310250798 99.856424348965 -0.143575651035
933 0.000152723438 -31.283526646386 99.856430684477 -0.143569315523
934 0.000152923438 -32.397158015132 99.856610945471 -0.143389054529
935 0.000153123438 -33.377287290162 99.856963717691 -0.143036282309
936 0.000153323438 -34.220544849549 99.857486905398 -0.142513094602
937 0.000153523438 -34.924119746689 99.858177742447 -0.141822257553
938 0.000153723438 -35.485768670419 99.859032805982 -0.140967194018
939 0.000153923438 -35.903822608250 99.860048032707 -0.139951967293
940 0.000154123438 -36.177191195398 99.861218737631 -0.138781262369
941 0.000154323438 -36.305364741531 99.862539635214 -0.137460364786
942 0.000154523438 -36.288413936471 99.864004862832 -0.135995137168
943 0.000154723438 -36.126987245302 99.865608006435 -0.134391993565
944 0.000154923438 -35.822306012520 99.867342128301 -0.132657871699
945 0.000155123438 -35.376157303892 99.869199796771 -0.130800203229
946 0.000155323438 -34.790884523590 99.871173117824 -0.128826882175
947 0.000155523438 -34.069375852888 99.873253768375 -0.126746231625
948 0.000155723438 -33.215050565181 99.875433031140 -0.124566968860
949 0.000155923438 -32.231843280348 99.877701830942 -0.122298169058
950 0.000156123438 -31.124186229424 99.880050772290 -0.119949227710
951 0.000156323438 -29.896989608184 99.882470178083 -0.117529821917
952 0.000156523438 -28.555620105546 99.884950129287 -0.115049870713
953 0.000156723438 -27.105877699631 99.887480505408 -0.112519494592
