"x","точное решение","МКЭ","абсолютная погрешность"
0.68333333333333;-9.9155987968829;-9.9155988694501;7.2567239328691e-08
0.74166666666667;-9.7826775296871;-9.7826775968213;6.7134148906689e-08
0.8;-9.6470387902761;-9.6470387903391;6.2984284454615e-11
0.85833333333333;-9.5087862296267;-9.5087862942055;6.4578815184291e-08
0.91666666666667;-9.3680195452159;-9.3680196049597;5.9743825886471e-08
0.975;-9.2248346318177;-9.2248346318759;5.8250293477613e-11
1.0333333333333;-9.0793237265467;-9.0793237840162;5.7469536685062e-08
1.0916666666667;-8.9315755483705;-8.9315756015373;5.3166807845173e-08
1.15;-8.7816754323003;-8.7816754323538;5.3539395139524e-11
1.2083333333333;-8.629705458463;-8.6297055096057;5.1142645673963e-08
1.2666666666667;-8.4757445762508;-8.4757446235643;4.7313573503516e-08
1.325;-8.3198687237343;-8.3198687237832;4.8903103788689e-11
1.3833333333333;-8.1621509425224;-8.1621509880344;4.5512038582274e-08
1.4416666666667;-8.0026614882398;-8.0026615303443;4.210449411346e-08
1.5;-7.8414679367916;-7.841467936836;4.4403591914488e-11
1.5583333333333;-7.6786352865738;-7.6786353270749;4.0501098474977e-08
1.6166666666667;-7.5142260567864;-7.514226094255;3.7468669944474e-08
1.675;-7.3483003819951;-7.3483003820352;4.0055070371636e-11
1.7333333333333;-7.1809161030881;-7.1809161391297;3.6041619466687e-08
1.7916666666667;-7.0121288547614;-7.0121288881044;3.3343012795228e-08
1.85;-6.8419921496692;-6.8419921497051;3.586730912275e-11
1.9083333333333;-6.6705574593632;-6.6705574914361;3.2072904332381e-08
1.9666666666667;-6.4978742921455;-6.4978743218168;2.9671368473316e-08
2.025;-6.3239902679513;-6.3239902679832;3.1853630844125e-11
2.0833333333333;-6.1489511903764;-6.1489512189174;2.8540939389643e-08
2.1416666666667;-5.9728011159563;-5.97280114236;2.6403772501737e-08
2.2;-5.7955824208033;-5.7955824208313;2.8029134568897e-11
2.2583333333333;-5.6173358647022;-5.6173358900999;2.5397675962324e-08
2.3166666666667;-5.4381006527609;-5.4381006762567;2.3495775991478e-08
2.375;-5.2579144947093;-5.2579144947338;2.4417801114396e-11
2.4333333333333;-5.076813661937;-5.0768136845373;2.2600333160483e-08
2.4916666666667;-4.8948330423547;-4.8948330632625;2.0907803488512e-08
2.55;-4.7120061931636;-4.7120061931846;2.1001866912229e-11
2.6083333333333;-4.5283653916121;-4.528365411723;2.0110840104337e-08
2.6666666666667;-4.3439416838161;-4.3439417024207;1.8604632501251e-08
2.725;-4.1587649317172;-4.158764931735;1.7791990103433e-11
2.7833333333333;-3.9728638582503;-3.9728638761456;1.7895323889405e-08
2.8416666666667;-3.7862660907879;-3.7862661073429;1.655492676278e-08
2.9;-3.5989982029277;-3.5989982029425;1.4793499758525e-11
2.9583333333333;-3.4110857546858;-3.4110857706095;1.592362997016e-08
3.0166666666667;-3.2225533311574;-3.2225533458882;1.4730790365292e-08
3.075;-3.0334245797026;-3.0334245797146;1.1982415060174e-11
3.1333333333333;-2.8437222457138;-2.8437222598827;1.4168929141078e-08
3.1916666666667;-2.653468207019;-2.6534682201264;1.3107400498313e-08
3.25;-2.462683506973;-2.4626835069824;9.3631769004787e-12
3.3083333333333;-2.2713883862859;-2.2713883988932;1.2607332067205e-08
3.3666666666667;-2.079602313638;-2.0796023253007;1.1662663723655e-08
3.425;-1.887344015127;-1.887344015134;6.9197980678837e-12
3.4833333333333;-1.694631502592;-1.6946315138096;1.1217590634161e-08
3.5416666666667;-1.5014821008566;-1.5014821112335;1.0376914882926e-08
3.6;-1.3079124739339;-1.3079124739386;4.6520565177843e-12
3.6583333333333;-1.1139386502311;-1.1139386602119;9.9807939690777e-09
3.7166666666667;-0.91957604679292;-0.91957605602558;9.2326625233952e-09
3.775;-0.72483949262085;-0.7248394926234;2.5515145551935e-12
3.8333333333333;-0.52974325110223;-0.52974325998233;8.8801082043233e-09
3.8916666666667;-0.33430104158422;-0.33430104979855;8.2143344348751e-09
3.95;-0.13852606012486;-0.13852606012547;6.0126903456137e-13
4.0083333333333;0.057569000547449;0.057568992646894;7.9005549880051e-09
4.0666666666667;0.25397193183575;0.25397192452768;7.3080703155703e-09
4.125;0.45067099080856;0.45067099080977;1.2032597140887e-12
4.1833333333333;0.64765488243826;0.64765487540946;7.0288024289766e-09
4.2416666666667;0.84491274251695;0.84491273601541;6.5015431927051e-09
4.3;1.042434121224;1.0424341212268;2.869926518656e-12
4.3583333333333;1.2402089673201;1.2402089610671;6.2529841304837e-09
4.4166666666667;1.4382276129449;1.4382276071611;5.7837676870065e-09
4.475;1.6364807589933;1.6364807589977;4.4049208725028e-12
4.5333333333333;1.8349594610508;1.8349594554883;5.5625481998334e-09
4.5916666666667;2.0336551158646;2.0336551107196;5.1449813298632e-09
4.65;2.2325594483307;2.2325594483366;5.8206772735048e-12
4.7083333333333;2.4316644989777;2.4316644940296;4.9480917141409e-09
4.7666666666667;2.6309626119277;2.6309626073512;4.5764974032636e-09
4.825;2.8304464233164;2.8304464233235;7.1249672828344e-12
4.8833333333333;3.0301088501554;3.0301088457542;4.4012629096812e-09
4.9416666666667;3.2299430796185;3.2299430755479;4.070570991388e-09
5;3.4299425587372;3.4299425587455;8.3235640602197e-12
